Instruction Count, 0-0-0 Time
50, 0-0-0 0:00:00.270000
12, 0-0-0 0:00:00.280000
13, 0-0-0 0:00:00.280000
22, 0-0-0 0:00:00.280000
34, 0-0-0 0:00:00.280000
35, 0-0-0 0:00:00.280000
5, 0-0-0 0:00:00.290000
11, 0-0-0 0:00:00.290000
11, 0-0-0 0:00:00.290000
14, 0-0-0 0:00:00.290000
14, 0-0-0 0:00:00.290000
62, 0-0-0 0:00:00.290000
11, 0-0-0 0:00:00.300000
20, 0-0-0 0:00:00.300000
22, 0-0-0 0:00:00.300000
28, 0-0-0 0:00:00.300000
11, 0-0-0 0:00:00.310000
14, 0-0-0 0:00:00.310000
11, 0-0-0 0:00:00.320000
31, 0-0-0 0:00:00.320000
66, 0-0-0 0:00:00.320000
5, 0-0-0 0:00:00.330000
11, 0-0-0 0:00:00.330000
18, 0-0-0 0:00:00.330000
21, 0-0-0 0:00:00.330000
22, 0-0-0 0:00:00.330000
50, 0-0-0 0:00:00.330000
10, 0-0-0 0:00:00.340000
53, 0-0-0 0:00:00.340000
10, 0-0-0 0:00:00.350000
11, 0-0-0 0:00:00.350000
21, 0-0-0 0:00:00.350000
32, 0-0-0 0:00:00.350000
67, 0-0-0 0:00:00.350000
10, 0-0-0 0:00:00.360000
10, 0-0-0 0:00:00.360000
22, 0-0-0 0:00:00.360000
34, 0-0-0 0:00:00.360000
61, 0-0-0 0:00:00.360000
8, 0-0-0 0:00:00.370000
10, 0-0-0 0:00:00.370000
12, 0-0-0 0:00:00.370000
13, 0-0-0 0:00:00.370000
23, 0-0-0 0:00:00.370000
34, 0-0-0 0:00:00.370000
10, 0-0-0 0:00:00.380000
11, 0-0-0 0:00:00.380000
70, 0-0-0 0:00:00.380000
10, 0-0-0 0:00:00.390000
10, 0-0-0 0:00:00.390000
11, 0-0-0 0:00:00.390000
14, 0-0-0 0:00:00.390000
25, 0-0-0 0:00:00.390000
26, 0-0-0 0:00:00.390000
5, 0-0-0 0:00:00.400000
43, 0-0-0 0:00:00.400000
46, 0-0-0 0:00:00.400000
46, 0-0-0 0:00:00.400000
27, 0-0-0 0:00:00.410000
39, 0-0-0 0:00:00.410000
71, 0-0-0 0:00:00.410000
10, 0-0-0 0:00:00.420000
13, 0-0-0 0:00:00.420000
24, 0-0-0 0:00:00.420000
26, 0-0-0 0:00:00.420000
13, 0-0-0 0:00:00.430000
14, 0-0-0 0:00:00.430000
43, 0-0-0 0:00:00.430000
48, 0-0-0 0:00:00.430000
12, 0-0-0 0:00:00.440000
13, 0-0-0 0:00:00.440000
13, 0-0-0 0:00:00.440000
28, 0-0-0 0:00:00.440000
29, 0-0-0 0:00:00.440000
34, 0-0-0 0:00:00.440000
54, 0-0-0 0:00:00.440000
54, 0-0-0 0:00:00.440000
13, 0-0-0 0:00:00.450000
18, 0-0-0 0:00:00.450000
72, 0-0-0 0:00:00.450000
13, 0-0-0 0:00:00.460000
48, 0-0-0 0:00:00.460000
53, 0-0-0 0:00:00.460000
60, 0-0-0 0:00:00.460000
65, 0-0-0 0:00:00.460000
12, 0-0-0 0:00:00.470000
12, 0-0-0 0:00:00.470000
16, 0-0-0 0:00:00.470000
62, 0-0-0 0:00:00.470000
10, 0-0-0 0:00:00.480000
10, 0-0-0 0:00:00.480000
44, 0-0-0 0:00:00.480000
76, 0-0-0 0:00:00.480000
15, 0-0-0 0:00:00.490000
37, 0-0-0 0:00:00.490000
48, 0-0-0 0:00:00.490000
48, 0-0-0 0:00:00.490000
83, 0-0-0 0:00:00.490000
23, 0-0-0 0:00:00.510000
39, 0-0-0 0:00:00.510000
53, 0-0-0 0:00:00.510000
58, 0-0-0 0:00:00.510000
64, 0-0-0 0:00:00.510000
82, 0-0-0 0:00:00.510000
12, 0-0-0 0:00:00.520000
15, 0-0-0 0:00:00.520000
24, 0-0-0 0:00:00.520000
31, 0-0-0 0:00:00.520000
56, 0-0-0 0:00:00.520000
62, 0-0-0 0:00:00.520000
63, 0-0-0 0:00:00.520000
25, 0-0-0 0:00:00.530000
44, 0-0-0 0:00:00.530000
49, 0-0-0 0:00:00.530000
52, 0-0-0 0:00:00.530000
60, 0-0-0 0:00:00.540000
62, 0-0-0 0:00:00.540000
64, 0-0-0 0:00:00.540000
14, 0-0-0 0:00:00.550000
26, 0-0-0 0:00:00.550000
13, 0-0-0 0:00:00.560000
43, 0-0-0 0:00:00.560000
59, 0-0-0 0:00:00.560000
61, 0-0-0 0:00:00.560000
64, 0-0-0 0:00:00.560000
9, 0-0-0 0:00:00.570000
13, 0-0-0 0:00:00.570000
31, 0-0-0 0:00:00.570000
45, 0-0-0 0:00:00.570000
60, 0-0-0 0:00:00.570000
23, 0-0-0 0:00:00.580000
46, 0-0-0 0:00:00.580000
10, 0-0-0 0:00:00.590000
59, 0-0-0 0:00:00.590000
81, 0-0-0 0:00:00.590000
25, 0-0-0 0:00:00.600000
60, 0-0-0 0:00:00.600000
46, 0-0-0 0:00:00.610000
53, 0-0-0 0:00:00.610000
54, 0-0-0 0:00:00.610000
72, 0-0-0 0:00:00.610000
15, 0-0-0 0:00:00.620000
30, 0-0-0 0:00:00.620000
55, 0-0-0 0:00:00.620000
59, 0-0-0 0:00:00.620000
79, 0-0-0 0:00:00.620000
77, 0-0-0 0:00:00.630000
78, 0-0-0 0:00:00.630000
16, 0-0-0 0:00:00.640000
12, 0-0-0 0:00:00.650000
16, 0-0-0 0:00:00.650000
25, 0-0-0 0:00:00.650000
59, 0-0-0 0:00:00.650000
16, 0-0-0 0:00:00.660000
46, 0-0-0 0:00:00.660000
58, 0-0-0 0:00:00.660000
5, 0-0-0 0:00:00.670000
16, 0-0-0 0:00:00.670000
20, 0-0-0 0:00:00.670000
66, 0-0-0 0:00:00.670000
11, 0-0-0 0:00:00.680000
30, 0-0-0 0:00:00.680000
30, 0-0-0 0:00:00.690000
38, 0-0-0 0:00:00.690000
12, 0-0-0 0:00:00.700000
15, 0-0-0 0:00:00.700000
60, 0-0-0 0:00:00.710000
80, 0-0-0 0:00:00.710000
93, 0-0-0 0:00:00.710000
30, 0-0-0 0:00:00.720000
38, 0-0-0 0:00:00.730000
56, 0-0-0 0:00:00.730000
17, 0-0-0 0:00:00.740000
97, 0-0-0 0:00:00.740000
15, 0-0-0 0:00:00.750000
15, 0-0-0 0:00:00.750000
67, 0-0-0 0:00:00.760000
79, 0-0-0 0:00:00.760000
45, 0-0-0 0:00:00.770000
73, 0-0-0 0:00:00.770000
46, 0-0-0 0:00:00.780000
52, 0-0-0 0:00:00.780000
52, 0-0-0 0:00:00.780000
60, 0-0-0 0:00:00.780000
11, 0-0-0 0:00:00.790000
38, 0-0-0 0:00:00.790000
43, 0-0-0 0:00:00.790000
54, 0-0-0 0:00:00.790000
58, 0-0-0 0:00:00.790000
15, 0-0-0 0:00:00.800000
105, 0-0-0 0:00:00.800000
12, 0-0-0 0:00:00.830000
58, 0-0-0 0:00:00.830000
16, 0-0-0 0:00:00.840000
43, 0-0-0 0:00:00.840000
64, 0-0-0 0:00:00.840000
92, 0-0-0 0:00:00.840000
17, 0-0-0 0:00:00.850000
65, 0-0-0 0:00:00.850000
66, 0-0-0 0:00:00.850000
65, 0-0-0 0:00:00.860000
78, 0-0-0 0:00:00.860000
17, 0-0-0 0:00:00.870000
65, 0-0-0 0:00:00.870000
94, 0-0-0 0:00:00.880000
78, 0-0-0 0:00:00.890000
36, 0-0-0 0:00:00.910000
63, 0-0-0 0:00:00.910000
90, 0-0-0 0:00:00.910000
34, 0-0-0 0:00:00.920000
97, 0-0-0 0:00:00.920000
77, 0-0-0 0:00:00.930000
13, 0-0-0 0:00:00.940000
99, 0-0-0 0:00:00.940000
36, 0-0-0 0:00:00.950000
21, 0-0-0 0:00:00.960000
82, 0-0-0 0:00:00.970000
42, 0-0-0 0:00:00.980000
8, 0-0-0 0:00:00.990000
33, 0-0-0 0:00:00.990000
45, 0-0-0 0:00:00.990000
46, 0-0-0 0:00:00.990000
65, 0-0-0 0:00:00.990000
70, 0-0-0 0:00:00.990000
113, 0-0-0 0:00:01.010000
34, 0-0-0 0:00:01.030000
34, 0-0-0 0:00:01.030000
108, 0-0-0 0:00:01.030000
98, 0-0-0 0:00:01.050000
54, 0-0-0 0:00:01.060000
14, 0-0-0 0:00:01.070000
18, 0-0-0 0:00:01.080000
41, 0-0-0 0:00:01.080000
19, 0-0-0 0:00:01.090000
85, 0-0-0 0:00:01.090000
91, 0-0-0 0:00:01.090000
52, 0-0-0 0:00:01.110000
67, 0-0-0 0:00:01.110000
8, 0-0-0 0:00:01.130000
37, 0-0-0 0:00:01.150000
73, 0-0-0 0:00:01.170000
51, 0-0-0 0:00:01.190000
58, 0-0-0 0:00:01.210000
84, 0-0-0 0:00:01.230000
119, 0-0-0 0:00:01.230000
21, 0-0-0 0:00:01.240000
43, 0-0-0 0:00:01.240000
22, 0-0-0 0:00:01.250000
31, 0-0-0 0:00:01.260000
58, 0-0-0 0:00:01.260000
95, 0-0-0 0:00:01.270000
27, 0-0-0 0:00:01.280000
16, 0-0-0 0:00:01.290000
131, 0-0-0 0:00:01.290000
13, 0-0-0 0:00:01.300000
120, 0-0-0 0:00:01.300000
58, 0-0-0 0:00:01.310000
19, 0-0-0 0:00:01.340000
31, 0-0-0 0:00:01.340000
61, 0-0-0 0:00:01.340000
75, 0-0-0 0:00:01.350000
100, 0-0-0 0:00:01.350000
66, 0-0-0 0:00:01.370000
26, 0-0-0 0:00:01.420000
34, 0-0-0 0:00:01.420000
87, 0-0-0 0:00:01.440000
123, 0-0-0 0:00:01.440000
82, 0-0-0 0:00:01.450000
21, 0-0-0 0:00:01.460000
60, 0-0-0 0:00:01.480000
108, 0-0-0 0:00:01.490000
27, 0-0-0 0:00:01.520000
25, 0-0-0 0:00:01.530000
29, 0-0-0 0:00:01.540000
172, 0-0-0 0:00:01.550000
51, 0-0-0 0:00:01.560000
95, 0-0-0 0:00:01.570000
57, 0-0-0 0:00:01.580000
58, 0-0-0 0:00:01.580000
21, 0-0-0 0:00:01.610000
31, 0-0-0 0:00:01.610000
54, 0-0-0 0:00:01.620000
53, 0-0-0 0:00:01.630000
91, 0-0-0 0:00:01.630000
11, 0-0-0 0:00:01.640000
197, 0-0-0 0:00:01.640000
57, 0-0-0 0:00:01.650000
13, 0-0-0 0:00:01.660000
36, 0-0-0 0:00:01.660000
42, 0-0-0 0:00:01.660000
54, 0-0-0 0:00:01.670000
30, 0-0-0 0:00:01.680000
54, 0-0-0 0:00:01.680000
79, 0-0-0 0:00:01.680000
39, 0-0-0 0:00:01.690000
78, 0-0-0 0:00:01.690000
79, 0-0-0 0:00:01.700000
30, 0-0-0 0:00:01.730000
79, 0-0-0 0:00:01.740000
98, 0-0-0 0:00:01.740000
75, 0-0-0 0:00:01.760000
78, 0-0-0 0:00:01.770000
82, 0-0-0 0:00:01.780000
82, 0-0-0 0:00:01.780000
85, 0-0-0 0:00:01.780000
85, 0-0-0 0:00:01.780000
21, 0-0-0 0:00:01.800000
79, 0-0-0 0:00:01.800000
79, 0-0-0 0:00:01.800000
81, 0-0-0 0:00:01.800000
82, 0-0-0 0:00:01.800000
82, 0-0-0 0:00:01.800000
69, 0-0-0 0:00:01.810000
80, 0-0-0 0:00:01.810000
82, 0-0-0 0:00:01.810000
82, 0-0-0 0:00:01.810000
82, 0-0-0 0:00:01.810000
20, 0-0-0 0:00:01.820000
78, 0-0-0 0:00:01.820000
82, 0-0-0 0:00:01.820000
85, 0-0-0 0:00:01.820000
58, 0-0-0 0:00:01.830000
27, 0-0-0 0:00:01.840000
79, 0-0-0 0:00:01.840000
79, 0-0-0 0:00:01.840000
21, 0-0-0 0:00:01.850000
55, 0-0-0 0:00:01.850000
79, 0-0-0 0:00:01.850000
79, 0-0-0 0:00:01.850000
80, 0-0-0 0:00:01.850000
133, 0-0-0 0:00:01.850000
160, 0-0-0 0:00:01.850000
21, 0-0-0 0:00:01.860000
21, 0-0-0 0:00:01.860000
56, 0-0-0 0:00:01.860000
79, 0-0-0 0:00:01.860000
83, 0-0-0 0:00:01.870000
82, 0-0-0 0:00:01.880000
91, 0-0-0 0:00:01.880000
133, 0-0-0 0:00:01.880000
79, 0-0-0 0:00:01.890000
84, 0-0-0 0:00:01.900000
110, 0-0-0 0:00:01.900000
41, 0-0-0 0:00:01.910000
80, 0-0-0 0:00:01.920000
63, 0-0-0 0:00:01.930000
75, 0-0-0 0:00:01.930000
98, 0-0-0 0:00:01.930000
104, 0-0-0 0:00:01.930000
100, 0-0-0 0:00:01.940000
103, 0-0-0 0:00:01.940000
23, 0-0-0 0:00:01.950000
93, 0-0-0 0:00:01.950000
94, 0-0-0 0:00:01.950000
94, 0-0-0 0:00:01.950000
98, 0-0-0 0:00:01.950000
100, 0-0-0 0:00:01.950000
106, 0-0-0 0:00:01.950000
33, 0-0-0 0:00:01.960000
84, 0-0-0 0:00:01.960000
97, 0-0-0 0:00:01.960000
99, 0-0-0 0:00:01.960000
100, 0-0-0 0:00:01.960000
100, 0-0-0 0:00:01.960000
21, 0-0-0 0:00:01.970000
44, 0-0-0 0:00:01.970000
80, 0-0-0 0:00:01.970000
80, 0-0-0 0:00:01.970000
95, 0-0-0 0:00:01.970000
102, 0-0-0 0:00:01.970000
32, 0-0-0 0:00:01.980000
113, 0-0-0 0:00:01.980000
33, 0-0-0 0:00:01.990000
34, 0-0-0 0:00:01.990000
81, 0-0-0 0:00:01.990000
83, 0-0-0 0:00:01.990000
100, 0-0-0 0:00:01.990000
102, 0-0-0 0:00:01.990000
98, 0-0-0 0:00:02
101, 0-0-0 0:00:02
147, 0-0-0 0:00:02
20, 0-0-0 0:00:02.010000
81, 0-0-0 0:00:02.010000
100, 0-0-0 0:00:02.010000
103, 0-0-0 0:00:02.020000
149, 0-0-0 0:00:02.020000
100, 0-0-0 0:00:02.030000
105, 0-0-0 0:00:02.030000
100, 0-0-0 0:00:02.040000
108, 0-0-0 0:00:02.040000
82, 0-0-0 0:00:02.060000
13, 0-0-0 0:00:02.070000
76, 0-0-0 0:00:02.070000
82, 0-0-0 0:00:02.070000
22, 0-0-0 0:00:02.090000
61, 0-0-0 0:00:02.090000
100, 0-0-0 0:00:02.090000
13, 0-0-0 0:00:02.100000
80, 0-0-0 0:00:02.100000
82, 0-0-0 0:00:02.100000
106, 0-0-0 0:00:02.100000
106, 0-0-0 0:00:02.100000
107, 0-0-0 0:00:02.100000
92, 0-0-0 0:00:02.110000
98, 0-0-0 0:00:02.150000
111, 0-0-0 0:00:02.150000
101, 0-0-0 0:00:02.170000
103, 0-0-0 0:00:02.170000
132, 0-0-0 0:00:02.170000
21, 0-0-0 0:00:02.180000
43, 0-0-0 0:00:02.180000
107, 0-0-0 0:00:02.180000
77, 0-0-0 0:00:02.190000
85, 0-0-0 0:00:02.190000
51, 0-0-0 0:00:02.200000
85, 0-0-0 0:00:02.210000
85, 0-0-0 0:00:02.210000
72, 0-0-0 0:00:02.220000
100, 0-0-0 0:00:02.220000
42, 0-0-0 0:00:02.230000
83, 0-0-0 0:00:02.230000
72, 0-0-0 0:00:02.250000
95, 0-0-0 0:00:02.250000
103, 0-0-0 0:00:02.260000
65, 0-0-0 0:00:02.280000
120, 0-0-0 0:00:02.290000
67, 0-0-0 0:00:02.300000
81, 0-0-0 0:00:02.300000
68, 0-0-0 0:00:02.310000
72, 0-0-0 0:00:02.310000
106, 0-0-0 0:00:02.320000
110, 0-0-0 0:00:02.320000
122, 0-0-0 0:00:02.370000
119, 0-0-0 0:00:02.380000
125, 0-0-0 0:00:02.380000
108, 0-0-0 0:00:02.400000
84, 0-0-0 0:00:02.420000
51, 0-0-0 0:00:02.430000
84, 0-0-0 0:00:02.430000
88, 0-0-0 0:00:02.430000
89, 0-0-0 0:00:02.430000
95, 0-0-0 0:00:02.430000
68, 0-0-0 0:00:02.440000
51, 0-0-0 0:00:02.460000
100, 0-0-0 0:00:02.460000
94, 0-0-0 0:00:02.490000
40, 0-0-0 0:00:02.500000
69, 0-0-0 0:00:02.500000
100, 0-0-0 0:00:02.500000
61, 0-0-0 0:00:02.510000
108, 0-0-0 0:00:02.540000
118, 0-0-0 0:00:02.540000
132, 0-0-0 0:00:02.570000
27, 0-0-0 0:00:02.600000
108, 0-0-0 0:00:02.600000
84, 0-0-0 0:00:02.630000
110, 0-0-0 0:00:02.630000
89, 0-0-0 0:00:02.660000
72, 0-0-0 0:00:02.680000
194, 0-0-0 0:00:02.690000
54, 0-0-0 0:00:02.700000
87, 0-0-0 0:00:02.700000
64, 0-0-0 0:00:02.710000
112, 0-0-0 0:00:02.710000
19, 0-0-0 0:00:02.730000
211, 0-0-0 0:00:02.730000
21, 0-0-0 0:00:02.750000
45, 0-0-0 0:00:02.770000
86, 0-0-0 0:00:02.770000
64, 0-0-0 0:00:02.780000
27, 0-0-0 0:00:02.800000
45, 0-0-0 0:00:02.800000
75, 0-0-0 0:00:02.810000
100, 0-0-0 0:00:02.810000
18, 0-0-0 0:00:02.820000
33, 0-0-0 0:00:02.820000
96, 0-0-0 0:00:02.840000
42, 0-0-0 0:00:02.870000
72, 0-0-0 0:00:02.900000
91, 0-0-0 0:00:02.910000
116, 0-0-0 0:00:02.910000
61, 0-0-0 0:00:02.950000
75, 0-0-0 0:00:02.950000
104, 0-0-0 0:00:02.950000
96, 0-0-0 0:00:02.970000
19, 0-0-0 0:00:02.980000
92, 0-0-0 0:00:02.990000
100, 0-0-0 0:00:02.990000
108, 0-0-0 0:00:02.990000
59, 0-0-0 0:00:03.010000
90, 0-0-0 0:00:03.020000
90, 0-0-0 0:00:03.030000
50, 0-0-0 0:00:03.040000
87, 0-0-0 0:00:03.040000
89, 0-0-0 0:00:03.040000
107, 0-0-0 0:00:03.040000
124, 0-0-0 0:00:03.040000
182, 0-0-0 0:00:03.070000
93, 0-0-0 0:00:03.090000
127, 0-0-0 0:00:03.140000
72, 0-0-0 0:00:03.160000
86, 0-0-0 0:00:03.160000
182, 0-0-0 0:00:03.170000
36, 0-0-0 0:00:03.180000
70, 0-0-0 0:00:03.190000
112, 0-0-0 0:00:03.200000
54, 0-0-0 0:00:03.210000
96, 0-0-0 0:00:03.220000
71, 0-0-0 0:00:03.230000
98, 0-0-0 0:00:03.230000
78, 0-0-0 0:00:03.280000
119, 0-0-0 0:00:03.290000
91, 0-0-0 0:00:03.300000
193, 0-0-0 0:00:03.390000
109, 0-0-0 0:00:03.400000
113, 0-0-0 0:00:03.400000
140, 0-0-0 0:00:03.400000
89, 0-0-0 0:00:03.410000
118, 0-0-0 0:00:03.440000
93, 0-0-0 0:00:03.490000
76, 0-0-0 0:00:03.510000
87, 0-0-0 0:00:03.510000
110, 0-0-0 0:00:03.510000
242, 0-0-0 0:00:03.510000
86, 0-0-0 0:00:03.530000
99, 0-0-0 0:00:03.530000
79, 0-0-0 0:00:03.540000
20, 0-0-0 0:00:03.590000
45, 0-0-0 0:00:03.600000
99, 0-0-0 0:00:03.610000
67, 0-0-0 0:00:03.620000
53, 0-0-0 0:00:03.630000
99, 0-0-0 0:00:03.640000
99, 0-0-0 0:00:03.650000
80, 0-0-0 0:00:03.670000
60, 0-0-0 0:00:03.690000
87, 0-0-0 0:00:03.690000
59, 0-0-0 0:00:03.700000
85, 0-0-0 0:00:03.720000
47, 0-0-0 0:00:03.730000
67, 0-0-0 0:00:03.730000
83, 0-0-0 0:00:03.730000
143, 0-0-0 0:00:03.730000
111, 0-0-0 0:00:03.740000
49, 0-0-0 0:00:03.770000
121, 0-0-0 0:00:03.770000
99, 0-0-0 0:00:03.780000
60, 0-0-0 0:00:03.790000
81, 0-0-0 0:00:03.810000
134, 0-0-0 0:00:03.820000
71, 0-0-0 0:00:03.840000
126, 0-0-0 0:00:03.840000
54, 0-0-0 0:00:03.850000
60, 0-0-0 0:00:03.850000
111, 0-0-0 0:00:03.870000
71, 0-0-0 0:00:03.880000
67, 0-0-0 0:00:03.890000
82, 0-0-0 0:00:03.890000
66, 0-0-0 0:00:03.900000
111, 0-0-0 0:00:03.900000
60, 0-0-0 0:00:03.910000
52, 0-0-0 0:00:03.930000
60, 0-0-0 0:00:03.930000
52, 0-0-0 0:00:03.940000
58, 0-0-0 0:00:03.940000
111, 0-0-0 0:00:03.940000
35, 0-0-0 0:00:03.950000
50, 0-0-0 0:00:03.950000
52, 0-0-0 0:00:03.960000
128, 0-0-0 0:00:03.960000
58, 0-0-0 0:00:03.970000
76, 0-0-0 0:00:04
61, 0-0-0 0:00:04.010000
119, 0-0-0 0:00:04.010000
126, 0-0-0 0:00:04.010000
82, 0-0-0 0:00:04.020000
60, 0-0-0 0:00:04.040000
24, 0-0-0 0:00:04.050000
100, 0-0-0 0:00:04.060000
70, 0-0-0 0:00:04.080000
70, 0-0-0 0:00:04.080000
123, 0-0-0 0:00:04.090000
104, 0-0-0 0:00:04.130000
80, 0-0-0 0:00:04.140000
122, 0-0-0 0:00:04.140000
57, 0-0-0 0:00:04.160000
81, 0-0-0 0:00:04.160000
50, 0-0-0 0:00:04.170000
92, 0-0-0 0:00:04.170000
94, 0-0-0 0:00:04.170000
181, 0-0-0 0:00:04.180000
54, 0-0-0 0:00:04.200000
64, 0-0-0 0:00:04.200000
34, 0-0-0 0:00:04.210000
106, 0-0-0 0:00:04.210000
123, 0-0-0 0:00:04.210000
146, 0-0-0 0:00:04.240000
89, 0-0-0 0:00:04.260000
111, 0-0-0 0:00:04.260000
164, 0-0-0 0:00:04.260000
151, 0-0-0 0:00:04.270000
80, 0-0-0 0:00:04.280000
50, 0-0-0 0:00:04.300000
94, 0-0-0 0:00:04.310000
97, 0-0-0 0:00:04.310000
29, 0-0-0 0:00:04.330000
73, 0-0-0 0:00:04.330000
152, 0-0-0 0:00:04.330000
60, 0-0-0 0:00:04.340000
60, 0-0-0 0:00:04.350000
93, 0-0-0 0:00:04.360000
77, 0-0-0 0:00:04.370000
54, 0-0-0 0:00:04.380000
54, 0-0-0 0:00:04.380000
83, 0-0-0 0:00:04.380000
133, 0-0-0 0:00:04.380000
63, 0-0-0 0:00:04.390000
77, 0-0-0 0:00:04.390000
87, 0-0-0 0:00:04.410000
61, 0-0-0 0:00:04.430000
70, 0-0-0 0:00:04.460000
83, 0-0-0 0:00:04.470000
91, 0-0-0 0:00:04.470000
96, 0-0-0 0:00:04.480000
52, 0-0-0 0:00:04.510000
101, 0-0-0 0:00:04.510000
100, 0-0-0 0:00:04.520000
59, 0-0-0 0:00:04.530000
110, 0-0-0 0:00:04.540000
32, 0-0-0 0:00:04.550000
38, 0-0-0 0:00:04.550000
63, 0-0-0 0:00:04.560000
111, 0-0-0 0:00:04.570000
56, 0-0-0 0:00:04.580000
99, 0-0-0 0:00:04.590000
50, 0-0-0 0:00:04.600000
56, 0-0-0 0:00:04.600000
21, 0-0-0 0:00:04.630000
63, 0-0-0 0:00:04.640000
52, 0-0-0 0:00:04.650000
64, 0-0-0 0:00:04.660000
135, 0-0-0 0:00:04.660000
89, 0-0-0 0:00:04.670000
73, 0-0-0 0:00:04.680000
68, 0-0-0 0:00:04.700000
135, 0-0-0 0:00:04.700000
166, 0-0-0 0:00:04.710000
23, 0-0-0 0:00:04.730000
72, 0-0-0 0:00:04.740000
137, 0-0-0 0:00:04.760000
166, 0-0-0 0:00:04.760000
132, 0-0-0 0:00:04.770000
215, 0-0-0 0:00:04.780000
72, 0-0-0 0:00:04.790000
100, 0-0-0 0:00:04.800000
125, 0-0-0 0:00:04.830000
76, 0-0-0 0:00:04.840000
82, 0-0-0 0:00:04.840000
78, 0-0-0 0:00:04.890000
229, 0-0-0 0:00:04.890000
76, 0-0-0 0:00:04.900000
135, 0-0-0 0:00:04.910000
60, 0-0-0 0:00:04.920000
74, 0-0-0 0:00:04.930000
64, 0-0-0 0:00:04.940000
70, 0-0-0 0:00:04.940000
147, 0-0-0 0:00:04.950000
188, 0-0-0 0:00:04.950000
137, 0-0-0 0:00:04.960000
60, 0-0-0 0:00:04.980000
114, 0-0-0 0:00:04.990000
76, 0-0-0 0:00:05.020000
94, 0-0-0 0:00:05.030000
152, 0-0-0 0:00:05.050000
99, 0-0-0 0:00:05.140000
84, 0-0-0 0:00:05.190000
68, 0-0-0 0:00:05.230000
70, 0-0-0 0:00:05.280000
42, 0-0-0 0:00:05.300000
76, 0-0-0 0:00:05.300000
111, 0-0-0 0:00:05.330000
111, 0-0-0 0:00:05.350000
24, 0-0-0 0:00:05.370000
89, 0-0-0 0:00:05.370000
111, 0-0-0 0:00:05.390000
105, 0-0-0 0:00:05.430000
79, 0-0-0 0:00:05.450000
22, 0-0-0 0:00:05.460000
171, 0-0-0 0:00:05.470000
94, 0-0-0 0:00:05.480000
139, 0-0-0 0:00:05.500000
171, 0-0-0 0:00:05.520000
97, 0-0-0 0:00:05.540000
88, 0-0-0 0:00:05.550000
307, 0-0-0 0:00:05.550000
63, 0-0-0 0:00:05.580000
110, 0-0-0 0:00:05.590000
159, 0-0-0 0:00:05.600000
49, 0-0-0 0:00:05.670000
175, 0-0-0 0:00:05.670000
159, 0-0-0 0:00:05.680000
151, 0-0-0 0:00:05.740000
113, 0-0-0 0:00:05.760000
161, 0-0-0 0:00:05.760000
